,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm,host
31281,12534,1.546999675340988e-08,12534,8.854328305985416e-08,PRUEBAS
31282,6831364025,0.008431560498492982,2454256392,0.017337475539996202,PRUEBAS
31285,14945024162,0.018445785484743273,3918451884,0.027680915455675033,PREPRODUCCION
31287,0,0.0,0,0.0,PRUEBAS
31289,2817132243,0.0034770246252701685,2107165682,0.014885540724057495,QASERVER
31290,2921525448,0.0036058711660734277,675210317,0.004769853057528711,DEVELOP
31291,15266,1.884194753770187e-08,15266,1.0784280829677148e-07,PRUEBAS
31297,290677295,0.0003587663004579516,109866097,0.0007761213439725862,PRUEBAS
31298,4725215480,0.005832062241484131,1690223917,0.011940160740184017,PRUEBAS
31302,0,0.0,0,0.0,PREPRODUCCION
31305,4300524935,0.005307891078858164,1538785312,0.01087036089426855,PRUEBAS
31306,6087260117,0.0075131557561154815,2185345705,0.015437823786616529,PRUEBAS
31310,120153752,0.00014829887931626102,43280793,0.0003057462506505469,PRUEBAS
31311,6896679333,0.00851217543408481,655947457,0.004633775439408211,PRODUCCION
31314,0,0.0,0,0.0,PRUEBAS
31317,0,0.0,0,0.0,PRODUCCION
31318,0,0.0,0,0.0,PREPRODUCCION
31319,11203907453,0.013828339869428335,3140811952,0.02218747420645517,PREPRODUCCION
31320,2500283546,0.0030859564655516306,908248957,0.006416095778559783,PRUEBAS
31321,0,0.0,0,0.0,PRUEBAS
31322,0,0.0,0,0.0,PRUEBAS
31323,0,0.0,0,0.0,DEVELOP
31324,0,0.0,0,0.0,DEVELOP
31331,19482529162,0.02404616745526993,2832303870,0.020008096638976416,DEVELOP
31332,0,0.0,0,0.0,QASERVER
31334,0,0.0,0,0.0,PRUEBAS
31335,0,0.0,0,0.0,QASERVER
31338,3182698726,0.003928222351867062,1144309528,0.00808368616928292,PRUEBAS
31342,0,0.0,0,0.0,PRUEBAS
31343,0,0.0,0,0.0,QASERVER
31344,652325190,0.0008051275388118304,523377582,0.0036972689795921523,QASERVER
31349,0,0.0,0,0.0,PRODUCCION
31350,4423202945,0.005459305504932425,1583292194,0.011184768541550944,PRUEBAS
31351,1440574386,0.0017780182762458458,289326261,0.0020438724289430546,DEVELOP
31354,0,0.0,0,0.0,QASERVER
31355,11026,1.3608758912007126e-08,11026,7.78903972409408e-08,PRUEBAS
31356,606632800,0.000748732044559753,234566449,0.0016570355425364486,PRUEBAS
31358,0,0.0,0,0.0,PRUEBAS
31362,12644,1.5605763439453847e-08,12644,8.932035032781204e-08,PRUEBAS
31364,0,0.0,0,0.0,PRODUCCION
31367,530641596,0.0006549404633272887,168078051,0.0011873450172204887,QASERVER
31369,5952479475,0.00734680374604986,2138788499,0.015108932142342239,PRUEBAS
31370,4943243085,0.00610116119963825,1781413317,0.012584345266772356,PRUEBAS
31371,190527384515,0.23515701451114773,26942483211,0.19032838018884168,PRODUCCION
31372,0,0.0,0,0.0,PRODUCCION
31374,2362330751,0.0029156892491184238,494390609,0.003492497816724165,DEVELOP
31375,10498,1.2957078818996084e-08,10498,7.416047435474302e-08,PRUEBAS
31377,39705404583,0.04900610180244421,8391881204,0.059282329092902646,PRODUCCION
31378,13854,1.7099196985937486e-08,13854,9.786809027534862e-08,PRUEBAS
31381,2665408158,0.0032897602960565027,573284971,0.004049827147057068,PREPRODUCCION
31382,5653488384,0.006977776204397676,2033005301,0.014361653409017634,PRUEBAS
31384,0,0.0,0,0.0,PRUEBAS
31387,0,0.0,0,0.0,PRUEBAS
31389,883412457,0.001090345288153171,702100152,0.004959809517704056,QASERVER
31390,0,0.0,0,0.0,PREPRODUCCION
31391,9678,1.1944999886668327e-08,9678,6.836779108451162e-08,PRUEBAS
31392,234744494546,0.28973165537796897,33033215899,0.23335482573180405,PRODUCCION
31394,14074,1.7370730358025422e-08,14074,9.942222481126437e-08,PRUEBAS
31395,39163047996,0.04833670219816142,8298588793,0.058623288375293806,PRODUCCION
31396,3404183074,0.004201587769490415,1222620269,0.008636892656197706,PRUEBAS
31397,0,0.0,0,0.0,PRUEBAS
31398,14943890791,0.018444386629973015,3918280408,0.027679704106703756,PREPRODUCCION
31402,0,0.0,0,0.0,PRUEBAS
31411,1468158281,0.001812063494539798,986337681,0.006967733882350658,QASERVER
31413,0,0.0,0,0.0,PRUEBAS
31414,4003968715,0.004941868758720658,2999062539,0.021186121214686608,QASERVER
31415,9086021258,0.011214354504760903,1834771426,0.012961280175718069,DEVELOP
31416,2118423864,0.002614648978652147,1347911218,0.00952197897837297,QASERVER
31418,0,0.0,0,0.0,PREPRODUCCION
31422,9622545301,0.011876555334770184,1218856794,0.008610306535867909,DEVELOP
31423,113935732518,0.14062433478146133,15230394646,0.10759128324988554,PRODUCCION
31425,0,0.0,0,0.0,PRUEBAS
31426,83364602085,0.10289214325867692,11455560453,0.08092491876489949,PRODUCCION
31431,0,0.0,0,0.0,PRUEBAS
31432,0,0.0,0,0.0,PREPRODUCCION
31433,16450461068,0.020303859846342396,4250241457,0.03002475924683884,PREPRODUCCION
31434,0,0.0,0,0.0,DEVELOP
31436,0,0.0,0,0.0,PRUEBAS
31438,0,0.0,0,0.0,PRODUCCION
31440,5895306241,0.007276238105044439,2119018860,0.014969274511740027,PRUEBAS
31441,16026240620,0.01978026889746015,2222442949,0.01569988791428786,DEVELOP
31442,0,0.0,0,0.0,DEVELOP
31444,0,0.0,0,0.0,PRUEBAS
31445,0,0.0,0,0.0,QASERVER
31446,12974,1.601306349758575e-08,12974,9.165155213168565e-08,PRUEBAS
31449,29940764940,0.03695416757750186,8431413957,0.05956159825988959,DEVELOP
31450,0,0.0,0,0.0,PRUEBAS
31451,0,0.0,0,0.0,QASERVER
31452,5282930664,0.006520418080466691,1171803331,0.00827790920912821,DEVELOP
31454,1930374112,0.002382549963739148,706223681,0.004988939148743829,PRUEBAS
31458,0,0.0,0,0.0,PRODUCCION
31460,13634,1.6827663613849553e-08,13634,9.631395573943288e-08,PRUEBAS
31462,0,0.0,0,0.0,DEVELOP
31465,1554153589,0.0019182025671078914,571693168,0.004038582256072185,PRUEBAS
31466,234200752900,0.2890605462748643,29980773974,0.21179161930216936,PRODUCCION
31468,0,0.0,0,0.0,QASERVER
31469,0,0.0,0,0.0,PRUEBAS
31470,0,0.0,0,0.0,PRUEBAS
31471,0,0.0,0,0.0,PRUEBAS
31474,9199298268,0.011354165816148806,2449599404,0.017304577422340997,PREPRODUCCION
31476,0,0.0,0,0.0,DEVELOP
31477,18745472132,0.023136460269919848,2685544788,0.01897135410354237,DEVELOP
31479,9250099404,0.011416866742348705,1874366762,0.013240991444530741,DEVELOP
31481,9994483779,0.012335617649045613,2633019167,0.018600300096194546,PREPRODUCCION
31484,6801475459,0.008394670757070925,2443718864,0.017263035830050844,PRUEBAS
31485,0,0.0,0,0.0,PRODUCCION
31486,0,0.0,0,0.0,QASERVER
31487,5753378717,0.007101065108754388,2067562225,0.014605772086487705,PRUEBAS
31489,0,0.0,0,0.0,QASERVER
31490,0,0.0,0,0.0,DEVELOP
31493,0,0.0,0,0.0,PRUEBAS
31494,0,0.0,0,0.0,PRODUCCION
31495,16332324228,0.020158050325737795,4186199758,0.02957235280977238,PREPRODUCCION
31499,15161749790,0.01871327748741925,3954074150,0.02793255997312129,PREPRODUCCION
31502,1529658415,0.0018879695798528883,1004438723,0.007095604130115482,QASERVER
31503,0,0.0,0,0.0,PRUEBAS
31506,0,0.0,0,0.0,PRUEBAS
31507,0,0.0,0,0.0,PREPRODUCCION
31508,0,0.0,0,0.0,PRUEBAS
31510,691922215,0.0008539998739159225,101516382,0.000717136887397342,PREPRODUCCION
31514,0,0.0,0,0.0,DEVELOP
31515,15064536311,0.01859329247030439,3937706029,0.027816931508875164,PREPRODUCCION
31516,0,0.0,0,0.0,PRODUCCION
31519,4408530383,0.005441196003855019,1578257661,0.01114920335242591,PRUEBAS
31520,541968547,0.0006689206687841287,211798763,0.001496198964738788,PRUEBAS
31522,0,0.0,0,0.0,PREPRODUCCION
31523,182255728,0.000224947783664461,71610105,0.0005058715331866027,PRUEBAS
31525,0,0.0,0,0.0,PRODUCCION
31526,0,0.0,0,0.0,PRUEBAS
31527,18564173439,0.02291269369962246,2633389668,0.018602917407102234,DEVELOP
31528,0,0.0,0,0.0,DEVELOP
31531,0,0.0,0,0.0,PRUEBAS
31535,790200102,0.0009752986287285907,307521296,0.0021724066665598533,PRUEBAS
31536,822710371,0.0010154241876788445,302424326,0.0021364004069892783,PRUEBAS
31537,32236102710,0.03978717123554232,4970963953,0.035116121618861545,PRODUCCION
31544,0,0.0,0,0.0,PRUEBAS
31548,10608,1.309284550504005e-08,10608,7.49375416227009e-08,PRUEBAS
31550,0,0.0,0,0.0,PREPRODUCCION
31551,1892826448,0.0023362070372848535,1443389751,0.010196463003708746,QASERVER
31552,0,0.0,0,0.0,PRUEBAS
31554,5065537017,0.0062521015802830355,1823044053,0.012878435105741406,PRUEBAS
31556,4472570069,0.00552023651243244,1600327527,0.011305110356760604,PRUEBAS
31557,895416408,0.0011051610758504816,705397746,0.004983104539162367,QASERVER
31563,4196371086,0.005179339961426766,3117887235,0.022025528322747012,QASERVER
31566,12888458317,0.01590748430831726,3565999316,0.025191103145670524,PREPRODUCCION
31572,0,0.0,0,0.0,PREPRODUCCION
31575,0,0.0,0,0.0,QASERVER
31576,0,0.0,0,0.0,PRUEBAS
31579,678997615,0.0008380477820027965,261146452,0.001844803272659376,PRUEBAS
31580,0,0.0,0,0.0,PRUEBAS
31581,0,0.0,0,0.0,PRUEBAS
31584,0,0.0,0,0.0,PRUEBAS
31586,177967112882,0.21965459218910718,28231169537,0.199431979848837,PRODUCCION
31590,0,0.0,0,0.0,PRUEBAS
31592,0,0.0,0,0.0,PRUEBAS
31593,0,0.0,0,0.0,PREPRODUCCION
31595,1872219501,0.0023107730654332746,1107344649,0.007822557100783617,QASERVER
31597,0,0.0,0,0.0,DEVELOP
31598,0,0.0,0,0.0,PRUEBAS
31600,0,0.0,0,0.0,QASERVER
31601,0,0.0,0,0.0,QASERVER
31602,0,0.0,0,0.0,PRODUCCION
31606,109706799020,0.13540480490397241,16673288526,0.11778424329792857,PRODUCCION
31607,6436813147,0.007944588996840276,2307713468,0.016302259998257677,PRUEBAS
31608,84176014,0.00010389362241064181,29428948,0.00020789338382940235,PRUEBAS
31609,0,0.0,0,0.0,PREPRODUCCION
31619,2558837466,0.003158226208036027,1924507656,0.013595199149199334,QASERVER
31622,0,0.0,0,0.0,DEVELOP
31624,0,0.0,0,0.0,PRUEBAS
31625,3734380419,0.004609131399228293,1338845407,0.009457935842140311,PRUEBAS
31626,0,0.0,0,0.0,QASERVER
31627,0,0.0,0,0.0,PRUEBAS
31628,0,0.0,0,0.0,PRUEBAS
31630,0,0.0,0,0.0,PREPRODUCCION
31631,229325789808,0.28304365915134166,35676697852,0.2520290375419281,PRODUCCION
31633,0,0.0,0,0.0,PRUEBAS
31635,0,0.0,0,0.0,QASERVER
31636,20378059211,0.025151468791683763,3009660637,0.021260988806126695,PRODUCCION
31637,0,0.0,0,0.0,PREPRODUCCION
31638,5348488215,0.006601332002688766,1922360928,0.0135800341304538,PRUEBAS
31640,6069644213,0.00749141345695413,2179241170,0.015394699838120135,PRUEBAS
31642,0,0.0,0,0.0,PRUEBAS
31645,0,0.0,0,0.0,QASERVER
31647,0,0.0,0,0.0,PREPRODUCCION
31650,0,0.0,0,0.0,DEVELOP
31651,1983229101,0.0024477858428066054,724828881,0.005120370893596645,PRUEBAS
31652,0,0.0,0,0.0,PRUEBAS
31653,0,0.0,0,0.0,PRUEBAS
31654,0,0.0,0,0.0,PRUEBAS
31658,5334851258,0.006584500689419548,1917666231,0.013546869627074892,PRUEBAS
31659,0,0.0,0,0.0,PRUEBAS
31660,2709764428,0.003344506694085334,584893514,0.004131832772456899,PREPRODUCCION
31662,0,0.0,0,0.0,PRUEBAS
31663,0,0.0,0,0.0,PREPRODUCCION
31665,6166690308,0.007611191881605566,1015832938,0.007176095689393433,PREPRODUCCION
31666,0,0.0,0,0.0,QASERVER
31667,0,0.0,0,0.0,QASERVER
31673,0,0.0,0,0.0,DEVELOP
31674,0,0.0,0,0.0,QASERVER
31676,7627131212,0.009413730260688619,965887502,0.006823268748489026,DEVELOP
31678,3476820813,0.00429124036136093,1247541024,0.008812939047136774,PRUEBAS
31681,0,0.0,0,0.0,PRUEBAS
31682,0,0.0,0,0.0,PREPRODUCCION
31687,0,0.0,0,0.0,DEVELOP
31688,79529038067,0.09815812675110105,11858193821,0.08376922068544891,PRODUCCION
31689,0,0.0,0,0.0,PRUEBAS
31690,0,0.0,0,0.0,PREPRODUCCION
31691,0,0.0,0,0.0,PRODUCCION
31695,0,0.0,0,0.0,PRUEBAS
31697,0,0.0,0,0.0,QASERVER
31698,2586930271,0.0031928995447317488,360995636,0.0025501626601021287,PREPRODUCCION
31700,0,0.0,0,0.0,PREPRODUCCION
31701,4642272323,0.005729690263703091,3457877178,0.02442730156038485,QASERVER
31702,2976845750,0.0036741498394688046,2213474725,0.015636534156814094,QASERVER
31703,0,0.0,0,0.0,QASERVER
31704,1011877759,0.001248902636554784,376966191,0.0026629826195714097,PRUEBAS
31706,341006441,0.0004208846764928879,128745580,0.0009094906919295595,PRUEBAS
31707,13744,1.696343029989352e-08,13744,9.709102300739076e-08,PRUEBAS
31708,0,0.0,0,0.0,PRUEBAS
31710,13964,1.7234963671981456e-08,13964,9.864515754330649e-08,PRUEBAS
31714,0,0.0,0,0.0,PREPRODUCCION
31717,206709184141,0.25512928096068893,25824522717,0.18243083012741065,PRODUCCION
31718,1410460900,0.0017408509289781055,518975906,0.0036661744491943726,PRUEBAS
31719,0,0.0,0,0.0,PRUEBAS
31721,1072353920,0.0013235448907696153,763716912,0.005395085584555109,QASERVER
31723,0,0.0,0,0.0,PRUEBAS
31725,0,0.0,0,0.0,PREPRODUCCION
31726,0,0.0,0,0.0,DEVELOP
31728,0,0.0,0,0.0,PRUEBAS
31737,0,0.0,0,0.0,PREPRODUCCION
31740,0,0.0,0,0.0,PRODUCCION
31741,48886572885,0.060337890842212014,6499817025,0.0459163187076619,PRODUCCION
31743,0,0.0,0,0.0,DEVELOP
31746,0,0.0,0,0.0,PRUEBAS
31749,0,0.0,0,0.0,PRUEBAS
31752,0,0.0,0,0.0,PRUEBAS
31753,2331540291,0.0028776863517005207,1425749220,0.010071845919804236,QASERVER
31755,2229680852,0.0027519670928339056,451034592,0.0031862201650903013,PREPRODUCCION
31756,9339694035,0.011527448252695995,2538796238,0.017934685968767104,PREPRODUCCION
31758,8615607135,0.010633749354324635,1073575582,0.007584004040463833,DEVELOP
31759,0,0.0,0,0.0,PRUEBAS
31764,0,0.0,0,0.0,PRODUCCION
31772,0,0.0,0,0.0,PRODUCCION
31773,0,0.0,0,0.0,PRUEBAS
31777,2146230695,0.002648969354054462,1355667631,0.009576772202546269,QASERVER
31778,0,0.0,0,0.0,PRUEBAS
31779,12424,1.533423006736591e-08,12424,8.77662157918963e-08,PRUEBAS
31780,0,0.0,0,0.0,PREPRODUCCION
31782,1691408687,0.0020876086561815274,1053992201,0.007445662182545214,QASERVER
31783,0,0.0,0,0.0,PRUEBAS
31788,0,0.0,0,0.0,DEVELOP
31790,0,0.0,0,0.0,QASERVER
31791,0,0.0,0,0.0,PRUEBAS
31792,0,0.0,0,0.0,DEVELOP
31793,3392972103,0.00418775071149037,450118515,0.0031797487700754917,PREPRODUCCION
31797,29078346883,0.03588973447219852,8288113961,0.05854929156543419,DEVELOP
31798,2285095174,0.002820361809718572,1409882129,0.0099597568556787,QASERVER
31803,2847467518,0.0035144657139700086,623053391,0.004401403603056885,PREPRODUCCION
31804,14945368739,0.018446210776355793,3918506500,0.027681301276637822,PREPRODUCCION
31806,0,0.0,0,0.0,PRODUCCION
31807,0,0.0,0,0.0,PRODUCCION
31811,0,0.0,0,0.0,QASERVER
31813,0,0.0,0,0.0,PREPRODUCCION
31815,0,0.0,0,0.0,PRODUCCION
31816,15376,1.8977714223745835e-08,15376,1.0861987556472935e-07,PRUEBAS
31817,0,0.0,0,0.0,PRUEBAS
31818,0,0.0,0,0.0,DEVELOP
31819,0,0.0,0,0.0,PRUEBAS
31824,3226078461,0.0039817634687981125,1159239961,0.008189158449107812,PRUEBAS
31825,0,0.0,0,0.0,DEVELOP
31827,1992803775,0.002459603313342345,728209416,0.005144251830839245,PRUEBAS
31828,15306086144,0.018891423564312424,4544290849,0.03210199704398532,PRUEBAS
31832,0,0.0,0,0.0,PRUEBAS
31833,0,0.0,0,0.0,PREPRODUCCION
31836,32659358268,0.04030957127608186,7163796885,0.050606837033018715,PRODUCCION
31837,0,0.0,0,0.0,QASERVER
31840,16045477821,0.019804012270446803,2228677178,0.015743928053350165,DEVELOP
31842,3648246339,0.004502821048346057,727839939,0.005141641753721397,PREPRODUCCION
31843,4929439447,0.006084124161578154,1766000040,0.012475462057239012,PRUEBAS
31844,11246,1.3880292284095062e-08,11246,7.944453177685655e-08,PRUEBAS
31847,0,0.0,0,0.0,PREPRODUCCION
31848,4647673068,0.005736356093255986,3461448172,0.024452527947216432,QASERVER
31849,0,0.0,0,0.0,PRUEBAS
31852,5280567997,0.006517501976204732,1898818846,0.013413727027346709,PRUEBAS
31853,5206599942,0.006426207451655024,4842687119,0.03420994226487368,QASERVER
31854,0,0.0,0,0.0,QASERVER
31855,0,0.0,0,0.0,PRUEBAS
31856,3009112948,0.0037139753898359365,1082247971,0.007645267946162905,PRUEBAS
31857,0,0.0,0,0.0,PRODUCCION
31861,0,0.0,0,0.0,QASERVER
31863,0,0.0,0,0.0,PREPRODUCCION
31864,0,0.0,0,0.0,DEVELOP
31868,0,0.0,0,0.0,PRUEBAS
31871,0,0.0,0,0.0,PREPRODUCCION
31873,0,0.0,0,0.0,PREPRODUCCION
31874,0,0.0,0,0.0,QASERVER
31877,0,0.0,0,0.0,PRUEBAS
31879,0,0.0,0,0.0,PRODUCCION
31881,5089645912,0.006281857805540599,4443645425,0.031391012819802215,QASERVER
31882,766988930,0.0009466504114409858,658762478,0.004653661445569248,QASERVER
31883,2801462905,0.0034576848607905065,2096395062,0.014809454394442837,QASERVER
31885,11026,1.3608758912007126e-08,11026,7.78903972409408e-08,PRUEBAS
31886,0,0.0,0,0.0,PREPRODUCCION
31887,2965788017,0.003660501914336359,690641151,0.004878860294062269,DEVELOP
31890,781351551,0.0009643773701325813,304393774,0.002150313075868779,PRUEBAS
31892,0,0.0,0,0.0,PRUEBAS
31893,27661442867,0.0341409311749739,8070888552,0.05701475742813727,DEVELOP
31894,0,0.0,0,0.0,DEVELOP
31895,0,0.0,0,0.0,DEVELOP
31896,919672199,0.0011350986064090733,106366391,0.0007513985532446246,PREPRODUCCION
31898,13084,1.6148830183629715e-08,13084,9.242861939964352e-08,PRUEBAS
31903,0,0.0,0,0.0,PRODUCCION
31904,0,0.0,0,0.0,PRUEBAS
31905,13524,1.6691896927805584e-08,13524,9.553688847147501e-08,PRUEBAS
31906,0,0.0,0,0.0,PRODUCCION
31907,0,0.0,0,0.0,QASERVER
31910,0,0.0,0,0.0,DEVELOP
31912,0,0.0,0,0.0,PREPRODUCCION
31913,401751680,0.0004958590382381494,128283508,0.0009062265007782884,QASERVER
31916,4035817584,0.004981177989615007,3018719534,0.02132498310014944,QASERVER
31917,0,0.0,0,0.0,DEVELOP
31919,17734683918,0.021888902396219115,2492097047,0.01760479130725608,DEVELOP
31921,0,0.0,0,0.0,PREPRODUCCION
31923,0,0.0,0,0.0,DEVELOP
31926,784845450698,0.9686896899813765,137937464781,0.9744244446036978,PRODUCCION
31934,13194,1.628459686967368e-08,13194,9.32056866676014e-08,PRUEBAS
31935,0,0.0,0,0.0,DEVELOP
31937,11136,1.3744525598051094e-08,11136,7.866746450889868e-08,PRUEBAS
31939,0,0.0,0,0.0,DEVELOP
31940,13964,1.7234963671981456e-08,13964,9.864515754330649e-08,PRUEBAS
31941,210246228,0.00025949485117094886,54110659,0.00038225110869572723,PREPRODUCCION
31942,6497723400,0.008019767025894001,2329946381,0.016459318807018175,PRUEBAS
31946,0,0.0,0,0.0,QASERVER
31949,4276597295,0.005278358566243136,537845414,0.003799473331278638,PREPRODUCCION
31951,0,0.0,0,0.0,PRUEBAS
31953,0,0.0,0,0.0,PREPRODUCCION
31956,0,0.0,0,0.0,DEVELOP
31958,0,0.0,0,0.0,PRODUCCION
31961,12000464317,0.014811484284617928,1613123893,0.011395507058282505,DEVELOP
31962,2520401799,0.00311078727044985,1493154681,0.010548014805483426,QASERVER
31963,13545885802,0.0167189093169779,3678438355,0.025985400389739056,PREPRODUCCION
31965,0,0.0,0,0.0,PRUEBAS
31966,0,0.0,0,0.0,PREPRODUCCION
31972,13194,1.628459686967368e-08,13194,9.32056866676014e-08,PRUEBAS
31974,20584798647,0.025406635410777572,3209662502,0.022673851559054232,DEVELOP
31975,67920789000,0.08383073123655956,9360269085,0.06612326113846793,PRODUCCION
31976,0,0.0,0,0.0,PRUEBAS
31977,0,0.0,0,0.0,PRODUCCION
31981,118137201154,0.14580996635625576,23093264902,0.16313654786931397,PRODUCCION
31983,4206272678,0.0051915609280849435,538377557,0.0038032325213438463,DEVELOP
31985,3964330635,0.004892945751786606,1420834229,0.010037125205000531,PRUEBAS
31990,11044710018,0.013631851613276971,3031608163,0.02141603157037446,PREPRODUCCION
31992,0,0.0,0,0.0,QASERVER
31994,0,0.0,0,0.0,PRUEBAS
31996,5049952505,0.006232866511666195,4417310021,0.03120497299764906,QASERVER
31997,0,0.0,0,0.0,PRUEBAS
32000,3100703989,0.0038270209544530925,1115759443,0.00788200129154733,PRUEBAS
32001,0,0.0,0,0.0,QASERVER
32002,13414,1.6556130241761617e-08,13414,9.475982120351713e-08,PRUEBAS
32004,15376,1.8977714223745835e-08,15376,1.0861987556472935e-07,PRUEBAS
32006,0,0.0,0,0.0,PRUEBAS
32016,0,0.0,0,0.0,PRUEBAS
32017,0,0.0,0,0.0,PREPRODUCCION
32018,6149233713,0.0075896462083986415,1011379193,0.007144633330672241,PREPRODUCCION
32019,116885767066,0.1442653930932538,17691380565,0.12497629783679573,PRODUCCION
32020,268743040437,0.33169410906828545,42070551582,0.29719680526641307,PRODUCCION
32021,4222052675,0.005211037272616523,775130679,0.0054757152640078155,PREPRODUCCION
32022,10718,1.3228612191084018e-08,10718,7.571460889065876e-08,PRUEBAS
32023,0,0.0,0,0.0,DEVELOP
32024,12644,1.5605763439453847e-08,12644,8.932035032781204e-08,PRUEBAS
32025,0,0.0,0,0.0,DEVELOP
32027,0,0.0,0,0.0,PRUEBAS
32028,0,0.0,0,0.0,PREPRODUCCION
32029,0,0.0,0,0.0,PRUEBAS
32033,0,0.0,0,0.0,PRODUCCION
32034,1588770177,0.0019609278346979764,583878901,0.004124665294711949,PRUEBAS
32035,0,0.0,0,0.0,PREPRODUCCION
32036,1885505327,0.0023271709978639724,1437475142,0.01015468073955721,QASERVER
32037,0,0.0,0,0.0,PREPRODUCCION
32039,14193171409,0.017517816787762878,3787530732,0.026756055983833783,PREPRODUCCION
32043,0,0.0,0,0.0,PRUEBAS
32046,0,0.0,0,0.0,PRUEBAS
32048,0,0.0,0,0.0,PRUEBAS
32049,0,0.0,0,0.0,QASERVER
32054,0,0.0,0,0.0,QASERVER
32057,19715956029,0.024334272838599166,2952820562,0.0208594564262106,DEVELOP
32058,0,0.0,0,0.0,PRUEBAS
32059,0,0.0,0,0.0,PRODUCCION
32063,1961834406,0.002421379598815047,1232161502,0.008704294291290974,QASERVER
32064,15283321406,0.018863326354885888,4536262010,0.0320452793350162,PRUEBAS
32065,2602108207,0.003211632799929089,942797718,0.006660156790574323,PRUEBAS
32068,0,0.0,0,0.0,PRUEBAS
32071,4151313605,0.005123728098909866,3095311511,0.021866047812102912,QASERVER
32072,0,0.0,0,0.0,PRUEBAS
32078,501804592,0.0006193486045225921,197250981,0.0013934298264334543,PRUEBAS
32079,45813313006,0.05654474257745098,8338554425,0.058905615506843347,PRODUCCION
32081,12307469,1.5190402542898734e-05,4281680,3.0246848907907804e-05,PRUEBAS
32082,0,0.0,0,0.0,PREPRODUCCION
32083,4775122344,0.0058936594190852854,1095567410,0.007739359765021645,DEVELOP
32084,2976880828,0.003674193134230741,1071301128,0.007567936733592234,PRUEBAS
32087,11208057075,0.01383346150967629,3143858591,0.022208996419584116,PREPRODUCCION
32090,919784090,0.0011352367070478746,336901262,0.002379954029399082,PRUEBAS
32092,9554486865,0.011792554713742407,1196674522,0.008453605467684831,DEVELOP
32095,0,0.0,0,0.0,PREPRODUCCION
32096,0,0.0,0,0.0,QASERVER
32097,104789939842,0.12933620784631852,14034032408,0.09913988383378895,PRODUCCION
32098,0,0.0,0,0.0,QASERVER
32099,137185121447,0.16931972103089438,26801494110,0.18933239822951525,PRODUCCION
32100,0,0.0,0,0.0,QASERVER
32102,0,0.0,0,0.0,PRUEBAS
32103,0,0.0,0,0.0,PREPRODUCCION
32109,0,0.0,0,0.0,PRODUCCION
32113,0,0.0,0,0.0,PRODUCCION
32114,0,0.0,0,0.0,PREPRODUCCION
32115,3263397283,0.004027823948707246,1172070145,0.008279794049364873,PRUEBAS
32116,0,0.0,0,0.0,PRUEBAS
32117,55918454659,0.06901693888865705,9994761172,0.0706054705256132,PRODUCCION
32119,0,0.0,0,0.0,PRUEBAS
32120,0,0.0,0,0.0,PRUEBAS
32121,244368697729,0.30161025694133,34217665530,0.24172207153903022,PRODUCCION
32125,0,0.0,0,0.0,PRUEBAS
32126,0,0.0,0,0.0,DEVELOP
32127,4590059449,0.0056652469103229885,1034596554,0.0073086465241400745,DEVELOP
32128,0,0.0,0,0.0,PRUEBAS
32129,27590020124,0.0340527781829259,8054543580,0.05689929249416556,DEVELOP
32130,0,0.0,0,0.0,PRUEBAS
32132,6369555441,0.007861576670889919,2284922728,0.016141260561289148,PRUEBAS
32134,0,0.0,0,0.0,PREPRODUCCION
32135,0,0.0,0,0.0,PRUEBAS
32136,0,0.0,0,0.0,PREPRODUCCION
32139,0,0.0,0,0.0,QASERVER
32140,0,0.0,0,0.0,PREPRODUCCION
32141,0,0.0,0,0.0,PREPRODUCCION
32145,0,0.0,0,0.0,PREPRODUCCION
32147,0,0.0,0,0.0,PRODUCCION
32148,0,0.0,0,0.0,PREPRODUCCION
32149,0,0.0,0,0.0,QASERVER
32151,0,0.0,0,0.0,DEVELOP
32152,0,0.0,0,0.0,PREPRODUCCION
32153,222271565618,0.27433703514327357,31442873440,0.2221202523705992,PRODUCCION
32154,13084,1.6148830183629715e-08,13084,9.242861939964352e-08,PRUEBAS
32159,4948039519,0.006107081162811057,860192360,0.00607661206457667,PREPRODUCCION
32162,0,0.0,0,0.0,PRUEBAS
32163,9154951494,0.011299431138487708,2432703136,0.017185217996764233,PREPRODUCCION
32164,0,0.0,0,0.0,QASERVER
32165,530438403,0.0006546896738705857,207362569,0.0014648605906323233,PRUEBAS
32167,0,0.0,0,0.0,PREPRODUCCION
32168,2530169266,0.003122842694319248,352865050,0.0024927261851028877,PREPRODUCCION
32170,0,0.0,0,0.0,QASERVER
32173,0,0.0,0,0.0,PREPRODUCCION
32174,0,0.0,0,0.0,PRUEBAS
32176,0,0.0,0,0.0,PREPRODUCCION
32177,0,0.0,0,0.0,PRODUCCION
32178,0,0.0,0,0.0,QASERVER
32180,290101093915,0.3580551285324481,37017313426,0.2614994782825641,PRODUCCION
32181,0,0.0,0,0.0,PRODUCCION
32183,0,0.0,0,0.0,PRUEBAS
32186,9678,1.1944999886668327e-08,9678,6.836779108451162e-08,PRUEBAS
32187,10498,1.2957078818996084e-08,10498,7.416047435474302e-08,PRUEBAS
32188,12204,1.5062696695277978e-08,12204,8.621208125598055e-08,PRUEBAS
